743.503568951979|12
125.30000356575|18
1689.23836812565|14
0.0|8
2726.24878289929|36
29.461356586224|14
893.523995651655|28
7.45823362558503|20
12.4637582086351|12
1106.48664215329|20
2233.76636491118|8
51.8417472615297|14
702.727300613626|10
25.8733505672135|0
354.245505613344|30
2064.64012143616|14
22.6844594247381|18
759.187839256796|9
2315.99190178562|20
12.4637582086351|6
18.3219010761461|14
715.464581336498|54
117.280326838215|8
1661.13491172263|33
12.4637582086351|16
696.310166619172|4
2163.09366127938|30
258.938138345495|16
183.996537953508|12
75.9932828361282|26
22.6844594247381|20
235.117110338055|10
18.3219010761461|28
12.7823481583881|12
2632.797330058|10
3354.29913213509|12
617.084886209921|10
1112.66345555331|20
22.6844594247381|12
0.0|26
819.167850221721|14
48.4508496591287|20
2300.02033175546|27
1675.0694553614|27
236.452187835645|2
681.367222492418|12
25.8733505672135|38
0.0|6
2169.19017560928|12
1372.37402224541|34
288.333816999507|22
215.432025462857|22
1183.31326148483|14
12.4637582086351|10
28.627534320849|22
0.0|8
2632.797330058|10
732.414087814609|24
102.398862901359|18
41.5546912935595|14
695.631526804097|10
1781.30171244656|18
22.6844594247381|22
738.37687653976|20
117.280326838215|36
1592.09976545065|26
893.523995651655|18
2185.5888740717|4
28.627534320849|20
700.145337695144|14
12.4637582086351|20
1674.17458101925|12
119.620882098973|29
22.6844594247381|12
2163.09366127938|32
75.9932828361282|14
0.0|24
12.7823481583881|10
230.160495613662|24
29.461356586224|2
2163.09366127938|24
732.414087814609|22
560.773540772668|26
1675.55264392276|20
701.604479901339|24
299.237710559299|18
14.1726170704918|16
729.141492679406|10
235.117110338055|20
2058.28321265207|7
625.654721998926|14
2163.09366127938|30
47.2186707476881|2
135.595342458722|48
12.4637582086351|10
1665.68203714238|26
18.3219010761461|14
117.280326838215|30
22.6844594247381|14
236.452187835645|23
677.443062410196|18
759.237778035853|34
117.280326838215|18
1866.39954892057|14
28.627534320849|16
1372.37402224541|16
12.7823481583881|18
0.0|42
3358.88600257073|23
22.6844594247381|6
684.208283636557|32
59.4191891793146|8
750.39002148541|20
819.167850221721|28
207.102038515778|48
69.2867902637414|18
2166.20979160625|18
